Ore Name,ItemStack,Item ID,Display Name,Wildcard
crushedCentrifugedRubracium,1xgt.metaitem.01@7488,gregtech:gt.metaitem.01,Centrifuged Rubracium Ore,false
crushedCentrifugedRuby,1xgt.metaitem.01@7502,gregtech:gt.metaitem.01,Centrifuged Ruby Ore,false
crushedCentrifugedRunite,1xitem.crushedCentrifugedRunite@0,miscutils:crushedCentrifugedRunite,Centrifuged Crushed Runite Ore,false
crushedCentrifugedRutile,1xgt.metaitem.01@7375,gregtech:gt.metaitem.01,Centrifuged Rutile Ore,false
crushedCentrifugedSalt,1xgt.metaitem.01@7817,gregtech:gt.metaitem.01,Centrifuged Salt Ore,false
crushedCentrifugedSaltpeter,1xgt.metaitem.01@7836,gregtech:gt.metaitem.01,Centrifuged Saltpeter Ore,false
crushedCentrifugedSamarium,1xgt.metaitem.01@7069,gregtech:gt.metaitem.01,Centrifuged Samarium Ore,false
crushedCentrifugedSamarskiteY,1xitem.crushedCentrifugedSamarskiteY@0,miscutils:crushedCentrifugedSamarskiteY,Centrifuged Crushed Samarskite (Y) Ore,false
crushedCentrifugedSamarskiteYb,1xitem.crushedCentrifugedSamarskiteYb@0,miscutils:crushedCentrifugedSamarskiteYb,Centrifuged Crushed Samarskite (Yb) Ore,false
crushedCentrifugedSapphire,1xgt.metaitem.01@7503,gregtech:gt.metaitem.01,Centrifuged Sapphire Ore,false
crushedCentrifugedScandium,1xgt.metaitem.01@7027,gregtech:gt.metaitem.01,Centrifuged Scandium Ore,false
crushedCentrifugedScheelite,1xgt.metaitem.01@7910,gregtech:gt.metaitem.01,Centrifuged Scheelite Ore,false
crushedCentrifugedShadow,1xgt.metaitem.01@7368,gregtech:gt.metaitem.01,Centrifuged Shadow Metal Ore,false
crushedCentrifugedShadowIron,1xgt.metaitem.01@7336,gregtech:gt.metaitem.01,Centrifuged Shadow Iron Ore,false
crushedCentrifugedSilicon,1xgt.metaitem.01@7020,gregtech:gt.metaitem.01,Centrifuged Raw Silicon Ore,false
crushedCentrifugedSiliconSolarGrade,1xgt.metaitem.01@7856,gregtech:gt.metaitem.01,Centrifuged Silicon Solar Grade (Poly SI) Ore,false
crushedCentrifugedSilver,1xgt.metaitem.01@7054,gregtech:gt.metaitem.01,Centrifuged Silver Ore,false
crushedCentrifugedSoapstone,1xgt.metaitem.01@7877,gregtech:gt.metaitem.01,Centrifuged Soapstone Ore,false
crushedCentrifugedSodalite,1xgt.metaitem.01@7525,gregtech:gt.metaitem.01,Centrifuged Sodalite Ore,false
crushedCentrifugedSpessartine,1xgt.metaitem.01@7838,gregtech:gt.metaitem.01,Centrifuged Spessartine Ore,false
crushedCentrifugedSphalerite,1xgt.metaitem.01@7839,gregtech:gt.metaitem.01,Centrifuged Sphalerite Ore,false
crushedCentrifugedSpodumene,1xgt.metaitem.01@7920,gregtech:gt.metaitem.01,Centrifuged Spodumene Ore,false
crushedCentrifugedStibnite,1xgt.metaitem.01@7945,gregtech:gt.metaitem.01,Centrifuged Stibnite Ore,false
crushedCentrifugedStrontium,1xgt.metaitem.01@7044,gregtech:gt.metaitem.01,Centrifuged Strontium Ore,false
crushedCentrifugedSulfur,1xgt.metaitem.01@7022,gregtech:gt.metaitem.01,Centrifuged Sulfur Ore,false
crushedCentrifugedTalc,1xgt.metaitem.01@7902,gregtech:gt.metaitem.01,Centrifuged Talc,false
crushedCentrifugedTantalite,1xgt.metaitem.01@7921,gregtech:gt.metaitem.01,Centrifuged Tantalite Ore,false
crushedCentrifugedTantalum,1xgt.metaitem.01@7080,gregtech:gt.metaitem.01,Centrifuged Tantalum Ore,false
crushedCentrifugedTanzanite,1xgt.metaitem.01@7508,gregtech:gt.metaitem.01,Centrifuged Tanzanite Ore,false
crushedCentrifugedTartarite,1xgt.metaitem.01@7956,gregtech:gt.metaitem.01,Centrifuged Tartarite Ore,false
crushedCentrifugedTellurium,1xgt.metaitem.01@7059,gregtech:gt.metaitem.01,Centrifuged Tellurium Ore,false
crushedCentrifugedTemagamite,1xgt.bwMetaGeneratedcrushedCentrifuged@94,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Temagamite Ore,false
crushedCentrifugedTengamRaw,1xgt.metaitem.01@7110,gregtech:gt.metaitem.01,Centrifuged Raw Tengam Ore,false
crushedCentrifugedTerbium,1xgt.metaitem.01@7072,gregtech:gt.metaitem.01,Centrifuged Terbium Ore,false
crushedCentrifugedTerlinguaite,1xgt.bwMetaGeneratedcrushedCentrifuged@95,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Terlinguaite Ore,false
crushedCentrifugedTetrahedrite,1xgt.metaitem.01@7840,gregtech:gt.metaitem.01,Centrifuged Tetrahedrite Ore,false
crushedCentrifugedThorianite,1xgt.bwMetaGeneratedcrushedCentrifuged@18,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Thorianite Ore,false
crushedCentrifugedThorium,1xgt.metaitem.01@7096,gregtech:gt.metaitem.01,Centrifuged Thorium Ore,false
crushedCentrifugedThulium,1xgt.metaitem.01@7076,gregtech:gt.metaitem.01,Centrifuged Thulium Ore,false
crushedCentrifugedTiberium,1xgt.bwMetaGeneratedcrushedCentrifuged@89,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Tiberium Ore,false
crushedCentrifugedTin,1xgt.metaitem.01@7057,gregtech:gt.metaitem.01,Centrifuged Tin Ore,false
crushedCentrifugedTitanite,1xitem.crushedCentrifugedTitanite@0,miscutils:crushedCentrifugedTitanite,Centrifuged Crushed Titanite Ore,false
crushedCentrifugedTitanium,1xgt.metaitem.01@7028,gregtech:gt.metaitem.01,Centrifuged Titanium Ore,false
crushedCentrifugedTopaz,1xgt.metaitem.01@7507,gregtech:gt.metaitem.01,Centrifuged Topaz Ore,false
crushedCentrifugedTricalciumPhosphate,1xgt.metaitem.01@7534,gregtech:gt.metaitem.01,Centrifuged Tricalcium Phosphate Ore,false
crushedCentrifugedTrinium,1xgt.metaitem.01@7868,gregtech:gt.metaitem.01,Centrifuged Trinium Ore,false
crushedCentrifugedTritanium,1xgt.metaitem.01@7329,gregtech:gt.metaitem.01,Centrifuged Tritanium Ore,false
crushedCentrifugedTrona,1xgt.metaitem.01@7903,gregtech:gt.metaitem.01,Centrifuged Trona Ore,false
crushedCentrifugedTungstate,1xgt.metaitem.01@7841,gregtech:gt.metaitem.01,Centrifuged Tungstate Ore,false
crushedCentrifugedTungsten,1xgt.metaitem.01@7081,gregtech:gt.metaitem.01,Centrifuged Tungsten Ore,false
crushedCentrifugedUraninite,1xgt.metaitem.01@7922,gregtech:gt.metaitem.01,Centrifuged Uraninite Ore,false
crushedCentrifugedUranium,1xgt.metaitem.01@7098,gregtech:gt.metaitem.01,Centrifuged Uranium 238 Ore,false
crushedCentrifugedUranium235,1xgt.metaitem.01@7097,gregtech:gt.metaitem.01,Centrifuged Uranium 235 Ore,false
crushedCentrifugedUvarovite,1xgt.metaitem.01@7842,gregtech:gt.metaitem.01,Centrifuged Uvarovite Ore,false
crushedCentrifugedVanadio-Oxy-Dravite,1xgt.bwMetaGeneratedcrushedCentrifuged@8,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Vanadio-Oxy-Dravite Ore,false
crushedCentrifugedVanadium,1xgt.metaitem.01@7029,gregtech:gt.metaitem.01,Centrifuged Vanadium Ore,false
crushedCentrifugedVanadiumMagnetite,1xgt.metaitem.01@7923,gregtech:gt.metaitem.01,Centrifuged Vanadium Magnetite Ore,false
crushedCentrifugedVermiculite,1xgt.metaitem.01@7932,gregtech:gt.metaitem.01,Centrifuged Vermiculite,false
crushedCentrifugedVinteum,1xgt.metaitem.01@7529,gregtech:gt.metaitem.01,Centrifuged Vinteum Ore,false
crushedCentrifugedVulcanite,1xgt.metaitem.01@7489,gregtech:gt.metaitem.01,Centrifuged Vulcanite Ore,false
crushedCentrifugedVyroxeres,1xgt.metaitem.01@7951,gregtech:gt.metaitem.01,Centrifuged Vyroxeres Ore,false
crushedCentrifugedWittichenite,1xgt.bwMetaGeneratedcrushedCentrifuged@15,bartworks:gt.bwMetaGeneratedcrushedCentrifuged,Centrifuged Wittichenite Ore,false
crushedCentrifugedWollastonite,1xgt.metaitem.01@7915,gregtech:gt.metaitem.01,Centrifuged Wollastonite Ore,false
crushedCentrifugedWulfenite,1xgt.metaitem.01@7882,gregtech:gt.metaitem.01,Centrifuged Wulfenite Ore,false
crushedCentrifugedXenotime,1xitem.crushedCentrifugedXenotime@0,miscutils:crushedCentrifugedXenotime,Centrifuged Crushed Xenotime Ore,false
crushedCentrifugedYellowLimonite,1xgt.metaitem.01@7931,gregtech:gt.metaitem.01,Centrifuged Yellow Limonite Ore,false
crushedCentrifugedYtterbium,1xgt.metaitem.01@7077,gregtech:gt.metaitem.01,Centrifuged Ytterbium Ore,false
crushedCentrifugedYttriaite,1xitem.crushedCentrifugedYttriaite@0,miscutils:crushedCentrifugedYttriaite,Centrifuged Crushed Yttriaite Ore,false
crushedCentrifugedYttrialite,1xitem.crushedCentrifugedYttrialite@0,miscutils:crushedCentrifugedYttrialite,Centrifuged Crushed Yttrialite Ore,false
crushedCentrifugedYttrium,1xgt.metaitem.01@7045,gregtech:gt.metaitem.01,Centrifuged Yttrium Ore,false
crushedCentrifugedYttrocerite,1xitem.crushedCentrifugedYttrocerite@0,miscutils:crushedCentrifugedYttrocerite,Centrifuged Crushed Yttrocerite Ore,false
crushedCentrifugedZeolite,1xgt.metaitem.01@7916,gregtech:gt.metaitem.01,Centrifuged Zeolite Ore,false
crushedCentrifugedZimbabweite,1xitem.crushedCentrifugedZimbabweite@0,miscutils:crushedCentrifugedZimbabweite,Centrifuged Crushed Zimbabweite Ore,false
crushedCentrifugedZinc,1xgt.metaitem.01@7036,gregtech:gt.metaitem.01,Centrifuged Zinc Ore,false
crushedCentrifugedZircon,1xitem.crushedCentrifugedZircon@0,miscutils:crushedCentrifugedZircon,Centrifuged Crushed Zircon Ore,false
crushedCentrifugedZirconolite,1xitem.crushedCentrifugedZirconolite@0,miscutils:crushedCentrifugedZirconolite,Centrifuged Crushed Zirconolite Ore,false
crushedCentrifugedZircophyllite,1xitem.crushedCentrifugedZircophyllite@0,miscutils:crushedCentrifugedZircophyllite,Centrifuged Crushed Zircophyllite Ore,false
crushedCentrifugedZirkelite,1xitem.crushedCentrifugedZirkelite@0,miscutils:crushedCentrifugedZirkelite,Centrifuged Crushed Zirkelite Ore,false
crushedCerite,1xitem.crushedCerite@0,miscutils:crushedCerite,Crushed Cerite Ore,false
crushedCerium,1xgt.metaitem.01@5065,gregtech:gt.metaitem.01,Crushed Cerium Ore,false
crushedCertusQuartz,1xgt.metaitem.01@5516,gregtech:gt.metaitem.01,Crushed Certus Quartz Ore,false
crushedCeruclase,1xgt.metaitem.01@5952,gregtech:gt.metaitem.01,Crushed Ceruclase Ore,false
crushedChalcopyrite,1xgt.metaitem.01@5855,gregtech:gt.metaitem.01,Crushed Chalcopyrite Ore,false
crushedChargedCertusQuartz,1xgt.metaitem.01@5517,gregtech:gt.metaitem.01,Crushed Charged Certus Quartz Ore,false
crushedCheese,1xgt.metaitem.01@5894,gregtech:gt.metaitem.01,Crushed Cheese Ore,false
crushedChrome,1xgt.metaitem.01@5030,gregtech:gt.metaitem.01,Crushed Chrome Ore,false
crushedChromite,1xgt.metaitem.01@5825,gregtech:gt.metaitem.01,Crushed Chromite Ore,false
crushedChromo-Alumino-Povondraite,1xgt.bwMetaGeneratedcrushed@7,bartworks:gt.bwMetaGeneratedcrushed,Crushed Chromo-Alumino-Povondraite Ore,false
crushedChrysotile,1xgt.metaitem.01@5912,gregtech:gt.metaitem.01,Crushed Chrysotile Ore,false
crushedCinnabar,1xgt.metaitem.01@5826,gregtech:gt.metaitem.01,Crushed Cinnabar Ore,false
crushedCoal,1xgt.metaitem.01@5535,gregtech:gt.metaitem.01,Crushed Coal Ore,false
crushedCobalt,1xgt.metaitem.01@5033,gregtech:gt.metaitem.01,Crushed Cobalt Ore,false
crushedCobaltite,1xgt.metaitem.01@5827,gregtech:gt.metaitem.01,Crushed Cobaltite Ore,false
crushedComancheite,1xitem.crushedComancheite@0,miscutils:crushedComancheite,Crushed Comancheite Ore,false
crushedCooperite,1xgt.metaitem.01@5828,gregtech:gt.metaitem.01,Crushed Sheldonite Ore,false
crushedCopper,1xic2.itemCrushedOre@1,IC2:itemCrushedOre,Crushed Copper Ore,false
crushedCopper,1xgt.metaitem.01@5035,gregtech:gt.metaitem.01,Crushed Copper Ore,false
crushedCosmicNeutronium,1xgt.metaitem.01@5982,gregtech:gt.metaitem.01,Crushed Cosmic Neutronium Ore,false
crushedCrocoite,1xitem.crushedCrocoite@0,miscutils:crushedCrocoite,Crushed Crocoite Ore,false
crushedCrudeRhodiumMetal,1xgt.bwMetaGeneratedcrushed@79,bartworks:gt.bwMetaGeneratedcrushed,Crushed Crude Rhodium Metal Ore,false
crushedCryolite,1xgt.metaitem.01@5699,gregtech:gt.metaitem.01,Crushed Cryolite Ore,false
crushedCryoliteF,1xitem.crushedCryoliteF@0,miscutils:crushedCryoliteF,Crushed Cryolite (F) Ore,false
crushedDarkIron,1xgt.metaitem.01@5342,gregtech:gt.metaitem.01,Crushed Deep Dark Iron Ore,false
crushedDeepIron,1xgt.metaitem.01@5829,gregtech:gt.metaitem.01,Crushed Deep Iron Ore,false
crushedDemicheleiteBr,1xitem.crushedDemicheleiteBr@0,miscutils:crushedDemicheleiteBr,Crushed Demicheleite (Br) Ore,false
crushedDesh,1xgt.metaitem.01@5884,gregtech:gt.metaitem.01,Crushed Desh Ore,false
crushedDiamond,1xgt.metaitem.01@5500,gregtech:gt.metaitem.01,Crushed Diamond Ore,false
crushedDiatomite,1xgt.metaitem.01@5948,gregtech:gt.metaitem.01,Crushed Diatomite Ore,false
crushedDilithium,1xgt.metaitem.01@5515,gregtech:gt.metaitem.01,Crushed Dilithium Ore,false
crushedDjurleite,1xgt.bwMetaGeneratedcrushed@16,bartworks:gt.bwMetaGeneratedcrushed,Crushed Djurleite Ore,false
crushedDolomite,1xgt.metaitem.01@5914,gregtech:gt.metaitem.01,Crushed Dolomite Ore,false
crushedDraconium,1xgt.metaitem.01@5975,gregtech:gt.metaitem.01,Crushed Draconium Ore,false
crushedDraconiumAwakened,1xgt.metaitem.01@5976,gregtech:gt.metaitem.01,Crushed Awakened Draconium Ore,false
crushedDuralumin,1xgt.metaitem.01@5392,gregtech:gt.metaitem.01,Crushed Duralumin Ore,false
crushedDysprosium,1xgt.metaitem.01@5073,gregtech:gt.metaitem.01,Crushed Dysprosium Ore,false
crushedElectrotine,1xgt.metaitem.01@5812,gregtech:gt.metaitem.01,Crushed Electrotine Ore,false
crushedElectrum,1xgt.metaitem.01@5303,gregtech:gt.metaitem.01,Crushed Electrum Ore,false
crushedElectrumFlux,1xgt.metaitem.01@5320,gregtech:gt.metaitem.01,Crushed Fluxed Electrum Ore,false
crushedEmerald,1xgt.metaitem.01@5501,gregtech:gt.metaitem.01,Crushed Emerald Ore,false
crushedEmery,1xgt.metaitem.01@5861,gregtech:gt.metaitem.01,Crushed Emery Ore,false
crushedEnriched-NaquadahOxideMixture,1xgt.bwMetaGeneratedcrushed@10067,bartworks:gt.bwMetaGeneratedcrushed,Crushed Enriched-Naquadah Oxide Mixture Ore,false
crushedErbium,1xgt.metaitem.01@5075,gregtech:gt.metaitem.01,Crushed Erbium Ore,false
crushedEuropium,1xgt.metaitem.01@5070,gregtech:gt.metaitem.01,Crushed Europium Ore,false
crushedFayalite,1xgt.bwMetaGeneratedcrushed@23,bartworks:gt.bwMetaGeneratedcrushed,Crushed Fayalite Ore,false
crushedFerberite,1xgt.bwMetaGeneratedcrushed@11,bartworks:gt.bwMetaGeneratedcrushed,Crushed Ferberite Ore,false
crushedFirestone,1xgt.metaitem.01@5347,gregtech:gt.metaitem.01,Crushed Firestone Ore,false
crushedFlerovium_GT5U,1xgt.metaitem.01@5984,gregtech:gt.metaitem.01,Crushed Flerovium Ore,false
crushedFlorencite,1xitem.crushedFlorencite@0,miscutils:crushedFlorencite,Crushed Florencite Ore,false
crushedFluor-Buergerite,1xgt.bwMetaGeneratedcrushed@5,bartworks:gt.bwMetaGeneratedcrushed,Crushed Fluor-Buergerite Ore,false
crushedFluorcaphite,1xitem.crushedFluorcaphite@0,miscutils:crushedFluorcaphite,Crushed Fluorcaphite Ore,false
crushedFluoriteF,1xitem.crushedFluoriteF@0,miscutils:crushedFluoriteF,Crushed Fluorite (F) Ore,false
crushedFluorspar,1xgt.bwMetaGeneratedcrushed@91,bartworks:gt.bwMetaGeneratedcrushed,Crushed Fluorspar Ore,false
crushedFoolsRuby,1xgt.metaitem.01@5512,gregtech:gt.metaitem.01,Crushed Spinel Ore,false
crushedForce,1xgt.metaitem.01@5521,gregtech:gt.metaitem.01,Crushed Force Ore,false
crushedForcicium,1xgt.metaitem.01@5518,gregtech:gt.metaitem.01,Crushed Forcicium Ore,false
crushedForcillium,1xgt.metaitem.01@5519,gregtech:gt.metaitem.01,Crushed Forcillium Ore,false
crushedForsterite,1xgt.bwMetaGeneratedcrushed@24,bartworks:gt.bwMetaGeneratedcrushed,Crushed Forsterite Ore,false
crushedFullersEarth,1xgt.metaitem.01@5928,gregtech:gt.metaitem.01,Ground Fullers Earth,false
crushedGadoliniteCe,1xitem.crushedGadoliniteCe@0,miscutils:crushedGadoliniteCe,Crushed Gadolinite (Ce) Ore,false
crushedGadoliniteY,1xitem.crushedGadoliniteY@0,miscutils:crushedGadoliniteY,Crushed Gadolinite (Y) Ore,false
crushedGadolinium,1xgt.metaitem.01@5071,gregtech:gt.metaitem.01,Crushed Gadolinium Ore,false
crushedGalena,1xgt.metaitem.01@5830,gregtech:gt.metaitem.01,Crushed Galena Ore,false
crushedGallium,1xgt.metaitem.01@5037,gregtech:gt.metaitem.01,Crushed Gallium Ore,false
crushedGarnetRed,1xgt.metaitem.01@5527,gregtech:gt.metaitem.01,Crushed Red Garnet Ore,false
crushedGarnetSand,1xgt.metaitem.01@5938,gregtech:gt.metaitem.01,Ground Garnet Sand,false
crushedGarnetYellow,1xgt.metaitem.01@5528,gregtech:gt.metaitem.01,Crushed Yellow Garnet Ore,false
crushedGarnierite,1xgt.metaitem.01@5906,gregtech:gt.metaitem.01,Crushed Garnierite Ore,false
crushedGeikielite,1xitem.crushedGeikielite@0,miscutils:crushedGeikielite,Crushed Geikielite Ore,false
crushedGlauconite,1xgt.metaitem.01@5933,gregtech:gt.metaitem.01,Crushed Glauconite Ore,false
crushedGlauconiteSand,1xgt.metaitem.01@5949,gregtech:gt.metaitem.01,Ground Glauconite Sand,false
crushedGold,1xic2.itemCrushedOre@2,IC2:itemCrushedOre,Crushed Gold Ore,false
crushedGold,1xgt.metaitem.01@5086,gregtech:gt.metaitem.01,Crushed Gold Ore,false
crushedGraniticMineralSand,1xgt.metaitem.01@5936,gregtech:gt.metaitem.01,Ground Granitic Mineral Sand,false
crushedGraphite,1xgt.metaitem.01@5865,gregtech:gt.metaitem.01,Crushed Graphite Ore,false
crushedGreenFuchsite,1xgt.bwMetaGeneratedcrushed@28,bartworks:gt.bwMetaGeneratedcrushed,Crushed Green Fuchsite Ore,false
crushedGreenSapphire,1xgt.metaitem.01@5504,gregtech:gt.metaitem.01,Crushed Green Sapphire Ore,false
crushedGreenockite,1xitem.crushedGreenockite@0,miscutils:crushedGreenockite,Crushed Greenockite Ore,false
crushedGrossular,1xgt.metaitem.01@5831,gregtech:gt.metaitem.01,Crushed Grossular Ore,false
crushedGypsum,1xgt.metaitem.01@5934,gregtech:gt.metaitem.01,Crushed Gypsum Ore,false
crushedHedenbergite,1xgt.bwMetaGeneratedcrushed@25,bartworks:gt.bwMetaGeneratedcrushed,Crushed Hedenbergite Ore,false
crushedHeeEndium,1xgt.metaitem.01@5770,gregtech:gt.metaitem.01,Crushed Endium Ore,false
crushedHibonite,1xitem.crushedHibonite@0,miscutils:crushedHibonite,Crushed Hibonite Ore,false
crushedHolmium,1xgt.metaitem.01@5074,gregtech:gt.metaitem.01,Crushed Holmium Ore,false
crushedHoneaite,1xitem.crushedHoneaite@0,miscutils:crushedHoneaite,Crushed Honeaite Ore,false
crushedHuebnerite,1xgt.bwMetaGeneratedcrushed@17,bartworks:gt.bwMetaGeneratedcrushed,Crushed Huebnerite Ore,false
crushedIchorium,1xgt.metaitem.01@5978,gregtech:gt.metaitem.01,Crushed Ichorium Ore,false
crushedIlmenite,1xgt.metaitem.01@5918,gregtech:gt.metaitem.01,Crushed Ilmenite Ore,false
crushedIndium,1xgt.metaitem.01@5056,gregtech:gt.metaitem.01,Crushed Indium Ore,false
crushedInfinityCatalyst,1xgt.metaitem.01@5394,gregtech:gt.metaitem.01,Crushed Infinity Catalyst Ore,false
crushedInfusedAir,1xgt.metaitem.01@5540,gregtech:gt.metaitem.01,Crushed Aer Crystals,false
crushedInfusedEarth,1xgt.metaitem.01@5542,gregtech:gt.metaitem.01,Crushed Terra Crystals,false
crushedInfusedEntropy,1xgt.metaitem.01@5544,gregtech:gt.metaitem.01,Crushed Perditio Crystals,false
crushedInfusedFire,1xgt.metaitem.01@5541,gregtech:gt.metaitem.01,Crushed Ignis Crystals,false
crushedInfusedGold,1xgt.metaitem.01@5323,gregtech:gt.metaitem.01,Crushed Infused Gold Ore,false
crushedInfusedOrder,1xgt.metaitem.01@5545,gregtech:gt.metaitem.01,Crushed Ordo Crystals,false
crushedInfusedWater,1xgt.metaitem.01@5543,gregtech:gt.metaitem.01,Crushed Aqua Crystals,false
crushedIrarsite,1xitem.crushedIrarsite@0,miscutils:crushedIrarsite,Crushed Irarsite Ore,false
crushedIridium,1xgt.metaitem.01@5084,gregtech:gt.metaitem.01,Crushed Iridium Ore,false
crushedIridiumMetalResidue,1xgt.bwMetaGeneratedcrushed@70,bartworks:gt.bwMetaGeneratedcrushed,Crushed Iridium Metal Residue Ore,false
crushedIron,1xic2.itemCrushedOre@0,IC2:itemCrushedOre,Crushed Iron Ore,false
crushedIron,1xgt.metaitem.01@5032,gregtech:gt.metaitem.01,Crushed Iron Ore,false
crushedJade,1xgt.metaitem.01@5537,gregtech:gt.metaitem.01,Crushed Jade Ore,false
crushedJasper,1xgt.metaitem.01@5511,gregtech:gt.metaitem.01,Crushed Jasper Ore,false
crushedKaolinite,1xgt.metaitem.01@5929,gregtech:gt.metaitem.01,Ground Kaolinite,false
crushedKashinite,1xitem.crushedKashinite@0,miscutils:crushedKashinite,Crushed Kashinite Ore,false
crushedKoboldite,1xitem.crushedKoboldite@0,miscutils:crushedKoboldite,Crushed Koboldite Ore,false
crushedKyanite,1xgt.metaitem.01@5924,gregtech:gt.metaitem.01,Crushed Kyanite Ore,false
crushedLafossaite,1xitem.crushedLafossaite@0,miscutils:crushedLafossaite,Crushed Lafossaite Ore,false
crushedLanthaniteCe,1xitem.crushedLanthaniteCe@0,miscutils:crushedLanthaniteCe,Crushed Lanthanite (Ce) Ore,false
crushedLanthaniteLa,1xitem.crushedLanthaniteLa@0,miscutils:crushedLanthaniteLa,Crushed Lanthanite (La) Ore,false
crushedLanthaniteNd,1xitem.crushedLanthaniteNd@0,miscutils:crushedLanthaniteNd,Crushed Lanthanite (Nd) Ore,false
crushedLanthanum,1xgt.metaitem.01@5064,gregtech:gt.metaitem.01,Crushed Lanthanum Ore,false
crushedLapis,1xgt.metaitem.01@5526,gregtech:gt.metaitem.01,Crushed Lapis Ore,false
crushedLautarite,1xitem.crushedLautarite@0,miscutils:crushedLautarite,Crushed Lautarite Ore,false
crushedLazurite,1xgt.metaitem.01@5524,gregtech:gt.metaitem.01,Crushed Lazurite Ore,false
crushedLeachResidue,1xgt.bwMetaGeneratedcrushed@60,bartworks:gt.bwMetaGeneratedcrushed,Crushed Leach Residue Ore,false
crushedLead,1xic2.itemCrushedOre@6,IC2:itemCrushedOre,Crushed Lead Ore,false
