id,stackName,className
5290,Quadruple PBI Fluid Pipe,MTEFluidPipe
5291,Nonuple PBI Fluid Pipe,MTEFluidPipe
5300,Tiny SpaceTime Fluid Pipe,MTEFluidPipe
5301,Small SpaceTime Fluid Pipe,MTEFluidPipe
5302,SpaceTime Fluid Pipe,MTEFluidPipe
5303,Large SpaceTime Fluid Pipe,MTEFluidPipe
5304,Huge SpaceTime Fluid Pipe,MTEFluidPipe
5305,Quadruple SpaceTime Fluid Pipe,MTEFluidPipe
5306,Nonuple SpaceTime Fluid Pipe,MTEFluidPipe
5310,Tiny Transcendent Metal Fluid Pipe,MTEFluidPipe
5311,Small Transcendent Metal Fluid Pipe,MTEFluidPipe
5312,Transcendent Metal Fluid Pipe,MTEFluidPipe
5313,Large Transcendent Metal Fluid Pipe,MTEFluidPipe
5314,Huge Transcendent Metal Fluid Pipe,MTEFluidPipe
5315,Quadruple Transcendent Metal Fluid Pipe,MTEFluidPipe
5316,Nonuple Transcendent Metal Fluid Pipe,MTEFluidPipe
5589,Tiny Tin Item Pipe,MTEItemPipe
5590,Small Tin Item Pipe,MTEItemPipe
5591,Tin Item Pipe,MTEItemPipe
5592,Large Tin Item Pipe,MTEItemPipe
5593,Huge Tin Item Pipe,MTEItemPipe
5594,Tiny Restrictive Tin Item Pipe,MTEItemPipe
5595,Small Restrictive Tin Item Pipe,MTEItemPipe
5596,Restrictive Tin Item Pipe,MTEItemPipe
5597,Large Restrictive Tin Item Pipe,MTEItemPipe
5598,Huge Restrictive Tin Item Pipe,MTEItemPipe
5600,Tiny Brass Item Pipe,MTEItemPipe
5601,Small Brass Item Pipe,MTEItemPipe
5602,Brass Item Pipe,MTEItemPipe
5603,Large Brass Item Pipe,MTEItemPipe
5604,Huge Brass Item Pipe,MTEItemPipe
5605,Restrictive Brass Item Pipe,MTEItemPipe
5606,Large Restrictive Brass Item Pipe,MTEItemPipe
5607,Huge Restrictive Brass Item Pipe,MTEItemPipe
5610,Tiny Electrum Item Pipe,MTEItemPipe
5611,Small Electrum Item Pipe,MTEItemPipe
5612,Electrum Item Pipe,MTEItemPipe
5613,Large Electrum Item Pipe,MTEItemPipe
5614,Huge Electrum Item Pipe,MTEItemPipe
5615,Restrictive Electrum Item Pipe,MTEItemPipe
5616,Large Restrictive Electrum Item Pipe,MTEItemPipe
5617,Huge Restrictive Electrum Item Pipe,MTEItemPipe
5620,Tiny Platinum Item Pipe,MTEItemPipe
5621,Small Platinum Item Pipe,MTEItemPipe
5622,Platinum Item Pipe,MTEItemPipe
5623,Large Platinum Item Pipe,MTEItemPipe
5624,Huge Platinum Item Pipe,MTEItemPipe
5625,Restrictive Platinum Item Pipe,MTEItemPipe
5626,Large Restrictive Platinum Item Pipe,MTEItemPipe
5627,Huge Restrictive Platinum Item Pipe,MTEItemPipe
5630,Tiny Osmium Item Pipe,MTEItemPipe
5631,Small Osmium Item Pipe,MTEItemPipe
5632,Osmium Item Pipe,MTEItemPipe
5633,Large Osmium Item Pipe,MTEItemPipe
5634,Huge Osmium Item Pipe,MTEItemPipe
5635,Restrictive Osmium Item Pipe,MTEItemPipe
5636,Large Restrictive Osmium Item Pipe,MTEItemPipe
5637,Huge Restrictive Osmium Item Pipe,MTEItemPipe
5640,Tiny Restrictive Brass Item Pipe,MTEItemPipe
5641,Small Restrictive Brass Item Pipe,MTEItemPipe
5642,Tiny Restrictive Electrum Item Pipe,MTEItemPipe
5643,Small Restrictive Electrum Item Pipe,MTEItemPipe
5644,Tiny Restrictive Platinum Item Pipe,MTEItemPipe
5645,Small Restrictive Platinum Item Pipe,MTEItemPipe
5646,Tiny Restrictive Osmium Item Pipe,MTEItemPipe
5647,Small Restrictive Osmium Item Pipe,MTEItemPipe
5650,Tiny Fluxed Electrum Item Pipe,MTEItemPipe
5651,Small Fluxed Electrum Item Pipe,MTEItemPipe
5652,Fluxed Electrum Item Pipe,MTEItemPipe
5653,Large Fluxed Electrum Item Pipe,MTEItemPipe
5654,Huge Fluxed Electrum Item Pipe,MTEItemPipe
5655,Tiny Restrictive Fluxed Electrum Item Pipe,MTEItemPipe
5656,Small Restrictive Fluxed Electrum Item Pipe,MTEItemPipe
5657,Restrictive Fluxed Electrum Item Pipe,MTEItemPipe
5658,Large Restrictive Fluxed Electrum Item Pipe,MTEItemPipe
5659,Huge Restrictive Fluxed Electrum Item Pipe,MTEItemPipe
5660,Tiny Black Plutonium Item Pipe,MTEItemPipe
5661,Small Black Plutonium Item Pipe,MTEItemPipe
5662,Black Plutonium Item Pipe,MTEItemPipe
5663,Large Black Plutonium Item Pipe,MTEItemPipe
5664,Huge Black Plutonium Item Pipe,MTEItemPipe
5665,Tiny Restrictive Black Plutonium Item Pipe,MTEItemPipe
5666,Small Restrictive Black Plutonium Item Pipe,MTEItemPipe
5667,Restrictive Black Plutonium Item Pipe,MTEItemPipe
5668,Large Restrictive Black Plutonium Item Pipe,MTEItemPipe
5669,Huge Restrictive Black Plutonium Item Pipe,MTEItemPipe
5670,Tiny Bedrockium Item Pipe,MTEItemPipe
5671,Small Bedrockium Item Pipe,MTEItemPipe
5672,Bedrockium Item Pipe,MTEItemPipe
5673,Large Bedrockium Item Pipe,MTEItemPipe
5674,Huge Bedrockium Item Pipe,MTEItemPipe
5675,Tiny Restrictive Bedrockium Item Pipe,MTEItemPipe
5676,Small Restrictive Bedrockium Item Pipe,MTEItemPipe
5677,Restrictive Bedrockium Item Pipe,MTEItemPipe
5678,Large Restrictive Bedrockium Item Pipe,MTEItemPipe
5679,Huge Restrictive Bedrockium Item Pipe,MTEItemPipe
5680,Tiny PTFE Fluid Pipe,MTEFluidPipe
5681,Small PTFE Fluid Pipe,MTEFluidPipe
5682,PTFE Fluid Pipe,MTEFluidPipe
5683,Large PTFE Fluid Pipe,MTEFluidPipe
5684,Huge PTFE Fluid Pipe,MTEFluidPipe
5685,Quadruple PTFE Fluid Pipe,MTEFluidPipe
5686,Nonuple PTFE Fluid Pipe,MTEFluidPipe
5690,PVC Item Pipe,MTEItemPipe
5691,Large PVC Item Pipe,MTEItemPipe
5692,Huge PVC Item Pipe,MTEItemPipe
5693,Restrictive PVC Item Pipe,MTEItemPipe
5694,Large Restrictive PVC Item Pipe,MTEItemPipe
5695,Huge Restrictive PVC Item Pipe,MTEItemPipe
5700,Nickel Item Pipe,MTEItemPipe
5701,Large Nickel Item Pipe,MTEItemPipe
5702,Huge Nickel Item Pipe,MTEItemPipe
5703,Restrictive Nickel Item Pipe,MTEItemPipe
5704,Large Restrictive Nickel Item Pipe,MTEItemPipe
5705,Huge Restrictive Nickel Item Pipe,MTEItemPipe
5710,Cobalt Item Pipe,MTEItemPipe
5711,Large Cobalt Item Pipe,MTEItemPipe
5712,Huge Cobalt Item Pipe,MTEItemPipe
5713,Restrictive Cobalt Item Pipe,MTEItemPipe
5714,Large Restrictive Cobalt Item Pipe,MTEItemPipe
5715,Huge Restrictive Cobalt Item Pipe,MTEItemPipe
5720,Aluminium Item Pipe,MTEItemPipe
5721,Large Aluminium Item Pipe,MTEItemPipe
5722,Huge Aluminium Item Pipe,MTEItemPipe
5723,Restrictive Aluminium Item Pipe,MTEItemPipe
5724,Large Restrictive Aluminium Item Pipe,MTEItemPipe
5725,Huge Restrictive Aluminium Item Pipe,MTEItemPipe
5730,Tiny Quantium Item Pipe,MTEItemPipe
5731,Small Quantium Item Pipe,MTEItemPipe
5732,Quantium Item Pipe,MTEItemPipe
5733,Large Quantium Item Pipe,MTEItemPipe
5734,Huge Quantium Item Pipe,MTEItemPipe
5735,Tiny Restrictive Quantium Item Pipe,MTEItemPipe
5736,Small Restrictive Quantium Item Pipe,MTEItemPipe
5737,Restrictive Quantium Item Pipe,MTEItemPipe
5738,Large Restrictive Quantium Item Pipe,MTEItemPipe
5739,Huge Restrictive Quantium Item Pipe,MTEItemPipe
5760,Tiny Radox Polymer Fluid Pipe,MTEFluidPipe
5761,Small Radox Polymer Fluid Pipe,MTEFluidPipe
5762,Radox Polymer Fluid Pipe,MTEFluidPipe
5763,Large Radox Polymer Fluid Pipe,MTEFluidPipe
5764,Huge Radox Polymer Fluid Pipe,MTEFluidPipe
5765,Quadruple Radox Polymer Fluid Pipe,MTEFluidPipe
5766,Nonuple Radox Polymer Fluid Pipe,MTEFluidPipe
9230,Ultra Low Voltage Chest Buffer,MTEChestBuffer
9231,Low Voltage Chest Buffer,MTEChestBuffer
9232,Medium Voltage Chest Buffer,MTEChestBuffer
9233,High Voltage Chest Buffer,MTEChestBuffer
9234,Extreme Voltage Chest Buffer,MTEChestBuffer
9235,Insane Voltage Chest Buffer,MTEChestBuffer
9236,Ludicrous Voltage Chest Buffer,MTEChestBuffer
9237,ZPM Voltage Chest Buffer,MTEChestBuffer
9238,Ultimate Voltage Chest Buffer,MTEChestBuffer
9239,Highly Ultimate Voltage Chest Buffer,MTEChestBuffer
9240,Ultra Low Voltage Item Filter,MTEFilter
9241,Low Voltage Item Filter,MTEFilter
9242,Medium Voltage Item Filter,MTEFilter
9243,High Voltage Item Filter,MTEFilter
9244,Extreme Voltage Item Filter,MTEFilter
9245,Insane Voltage Item Filter,MTEFilter
9246,Ludicrous Voltage Item Filter,MTEFilter
9247,ZPM Voltage Item Filter,MTEFilter
9248,Ultimate Voltage Item Filter,MTEFilter
9249,Highly Ultimate Voltage Item Filter,MTEFilter
9250,Ultra Low Voltage Type Filter,MTETypeFilter
9251,Low Voltage Type Filter,MTETypeFilter
9252,Medium Voltage Type Filter,MTETypeFilter
9253,High Voltage Type Filter,MTETypeFilter
9254,Extreme Voltage Type Filter,MTETypeFilter
9255,Insane Voltage Type Filter,MTETypeFilter
9256,Ludicrous Voltage Type Filter,MTETypeFilter
9257,ZPM Voltage Type Filter,MTETypeFilter
9258,Ultimate Voltage Type Filter,MTETypeFilter
9259,Highly Ultimate Voltage Type Filter,MTETypeFilter
9270,Ultra Low Voltage Regulator,MTERegulator
9271,Low Voltage Regulator,MTERegulator
9272,Medium Voltage Regulator,MTERegulator
9273,High Voltage Regulator,MTERegulator
9274,Extreme Voltage Regulator,MTERegulator
9275,Insane Voltage Regulator,MTERegulator
9276,Ludicrous Voltage Regulator,MTERegulator
9277,ZPM Voltage Regulator,MTERegulator
9278,Ultimate Voltage Regulator,MTERegulator
9279,Highly Ultimate Voltage Regulator,MTERegulator
9300,Ultra Low Voltage Super Buffer,MTESuperBuffer
9301,Low Voltage Super Buffer,MTESuperBuffer
9302,Medium Voltage Super Buffer,MTESuperBuffer
9303,High Voltage Super Buffer,MTESuperBuffer
9304,Extreme Voltage Super Buffer,MTESuperBuffer
9305,Insane Voltage Super Buffer,MTESuperBuffer
9306,Ludicrous Voltage Super Buffer,MTESuperBuffer
9307,ZPM Voltage Super Buffer,MTESuperBuffer
9308,Ultimate Voltage Super Buffer,MTESuperBuffer
9309,Highly Ultimate Voltage Super Buffer,MTESuperBuffer
9320,Ultra Low Voltage Item Distributor,MTEItemDistributor
9321,Low Voltage Item Distributor,MTEItemDistributor
9322,Medium Voltage Item Distributor,MTEItemDistributor
9323,High Voltage Item Distributor,MTEItemDistributor
9324,Extreme Voltage Item Distributor,MTEItemDistributor
9325,Insane Voltage Item Distributor,MTEItemDistributor
9326,Ludicrous Voltage Item Distributor,MTEItemDistributor
9327,ZPM Voltage Item Distributor,MTEItemDistributor
9328,Ultimate Voltage Item Distributor,MTEItemDistributor
9329,MAX Voltage Item Distributor,MTEItemDistributor
9330,Ultra Low Voltage Recipe Filter,MTERecipeFilter
9331,Low Voltage Recipe Filter,MTERecipeFilter
9332,Medium Voltage Recipe Filter,MTERecipeFilter
9333,High Voltage Recipe Filter,MTERecipeFilter
9334,Extreme Voltage Recipe Filter,MTERecipeFilter
9335,Insane Voltage Recipe Filter,MTERecipeFilter
9336,Ludicrous Voltage Recipe Filter,MTERecipeFilter
9337,ZPM Voltage Recipe Filter,MTERecipeFilter
9338,Ultimate Voltage Recipe Filter,MTERecipeFilter
9339,Highly Ultimate Voltage Recipe Filter,MTERecipeFilter
9399,Industrial Apiary,MTEIndustrialApiary
9400,Drone Centre,MTEDroneCentre
9401,Drone DownLink Module,MTEHatchDroneDownLink
9402,Water Purification Plant,MTEPurificationPlant
9403,Clarifier Purification Unit,MTEPurificationUnitClarifier
9404,Ozonation Purification Unit,MTEPurificationUnitOzonation
9405,Flocculation Purification Unit,MTEPurificationUnitFlocculation
9406,pH Neutralization Purification Unit,MTEPurificationUnitPhAdjustment
9407,pH Sensor Hatch,MTEHatchPHSensor
9408,Extreme Temperature Fluctuation Purification Unit,MTEPurificationUnitPlasmaHeater
9409,High Energy Laser Purification Unit,MTEPurificationUnitUVTreatment
9410,Lens Housing,MTEHatchLensHousing
9411,Lens Indicator Hatch,MTEHatchLensIndicator
9412,Residual Decontaminant Degasser Purification Unit,MTEPurificationUnitDegasser
9413,Degasser Control Hatch,MTEHatchDegasifierControl
9414,Absolute Baryonic Perfection Purification Unit,MTEPurificationUnitBaryonicPerfection
9415,Nanite Containment Bus,MTEHatchNanite
9416,Bulk Catalyst Housing,MTEHatchBulkCatalystHousing
10500,Digester,MTEDigester
10501,Dissolution Tank,MTEDissolutionTank
10502,Beamline Pipe,MTEBeamlinePipe
10503,LuV Beamline Input Hatch,MTEHatchInputBeamline
10504,LuV Beamline Output Hatch,MTEHatchOutputBeamline
10505,Linear Accelerator,MTELINAC
10506,Source Chamber,MTESourceChamber
10507,Synchrotron,MTESynchrotron
10508,Target Chamber,MTETargetChamber
10509,Focus Input Bus,MTEBusInputFocus
10752,Plasma Generator Mark IV,MTEPlasmaGenerator
10753,Ultimate Pocket Sun,MTEPlasmaGenerator
10760,Elite Alloy Smelter,MTEBasicMachineWithRecipe
10761,Elite Alloy Smelter II,MTEBasicMachineWithRecipe
10762,Ultimate Alloy Integrator,MTEBasicMachineWithRecipe
10763,Epic Alloy Integrator,MTEBasicMachineWithRecipe
10764,Epic Alloy Integrator II,MTEBasicMachineWithRecipe
10765,Epic Alloy Integrator III,MTEBasicMachineWithRecipe
10766,Epic Alloy Integrator IV,MTEBasicMachineWithRecipe
10770,Elite Amplifabricator,MTEBasicMachineWithRecipe
10771,Elite Amplifabricator II,MTEBasicMachineWithRecipe
10772,Ultimate Amplicreator,MTEBasicMachineWithRecipe
10773,Epic Amplicreator,MTEBasicMachineWithRecipe
10774,Epic Amplicreator II,MTEBasicMachineWithRecipe
10775,Epic Amplicreator III,MTEBasicMachineWithRecipe
10776,Epic Amplicreator IV,MTEBasicMachineWithRecipe
10780,Elite Assembling Machine,MTEBasicMachineWithRecipe
10781,Elite Assembling Machine II,MTEBasicMachineWithRecipe
10782,Ultimate Assembly Constructor,MTEBasicMachineWithRecipe
10783,Epic Assembly Constructor,MTEBasicMachineWithRecipe
10784,Epic Assembly Constructor II,MTEBasicMachineWithRecipe
10785,Epic Assembly Constructor III,MTEBasicMachineWithRecipe
10786,Epic Assembly Constructor IV,MTEBasicMachineWithRecipe
10790,Elite Autoclave,MTEBasicMachineWithRecipe
10791,Elite Autoclave II,MTEBasicMachineWithRecipe
10792,Ultimate Pressure Cooker,MTEBasicMachineWithRecipe
10793,Epic Pressure Cooker,MTEBasicMachineWithRecipe
10794,Epic Pressure Cooker II,MTEBasicMachineWithRecipe
10795,Epic Pressure Cooker III,MTEBasicMachineWithRecipe
10796,Epic Pressure Cooker IV,MTEBasicMachineWithRecipe
10800,Elite Bending Machine,MTEBasicMachineWithRecipe
10801,Elite Bending Machine II,MTEBasicMachineWithRecipe
10802,Ultimate Bending Unit,MTEBasicMachineWithRecipe
10803,Epic Bending Unit,MTEBasicMachineWithRecipe
10804,Epic Bending Unit II,MTEBasicMachineWithRecipe
10805,Epic Bending Unit III,MTEBasicMachineWithRecipe
10806,Epic Bending Unit IV,MTEBasicMachineWithRecipe
10810,Elite Compressor,MTEBasicMachineWithRecipe
10811,Elite Compressor II,MTEBasicMachineWithRecipe
10812,Ultimate Matter Constrictor,MTEBasicMachineWithRecipe
10813,Epic Matter Constrictor,MTEBasicMachineWithRecipe
10814,Epic Matter Constrictor II,MTEBasicMachineWithRecipe
10815,Epic Matter Constrictor III,MTEBasicMachineWithRecipe
10816,Epic Matter Constrictor IV,MTEBasicMachineWithRecipe
10820,Elite Cutting Machine,MTEBasicMachineWithRecipe
10821,Elite Cutting Machine II,MTEBasicMachineWithRecipe
10822,Ultimate Object Divider,MTEBasicMachineWithRecipe
10823,Epic Object Divider,MTEBasicMachineWithRecipe
10824,Epic Object Divider II,MTEBasicMachineWithRecipe
10825,Epic Object Divider III,MTEBasicMachineWithRecipe
10826,Epic Object Divider IV,MTEBasicMachineWithRecipe
10830,Elite Distillery,MTEBasicMachineWithRecipe
10831,Elite Distillery II,MTEBasicMachineWithRecipe
10832,Ultimate Fraction Splitter,MTEBasicMachineWithRecipe
10833,Epic Fraction Splitter,MTEBasicMachineWithRecipe
10834,Epic Fraction Splitter II,MTEBasicMachineWithRecipe
10835,Epic Fraction Splitter III,MTEBasicMachineWithRecipe
10836,Epic Fraction Splitter IV,MTEBasicMachineWithRecipe
10840,Elite Electric Furnace,MTEBasicMachineWithRecipe
10841,Elite Electric Furnace II,MTEBasicMachineWithRecipe
10842,Ultimate Atom Stimulator,MTEBasicMachineWithRecipe
10843,Epic Atom Stimulator,MTEBasicMachineWithRecipe
10844,Epic Atom Stimulator II,MTEBasicMachineWithRecipe
10845,Epic Atom Stimulator III,MTEBasicMachineWithRecipe
10846,Epic Atom Stimulator IV,MTEBasicMachineWithRecipe
10850,Elite Electrolyzer,MTEBasicMachineWithRecipe
10851,Elite Electrolyzer II,MTEBasicMachineWithRecipe
10852,Ultimate Ionizer,MTEBasicMachineWithRecipe
10853,Epic Ionizer,MTEBasicMachineWithRecipe
10854,Epic Ionizer II,MTEBasicMachineWithRecipe
10855,Epic Ionizer III,MTEBasicMachineWithRecipe
10856,Epic Ionizer IV,MTEBasicMachineWithRecipe
10860,Elite Electromagnetic Separator,MTEBasicMachineWithRecipe
10861,Elite Electromagnetic Separator II,MTEBasicMachineWithRecipe
10862,Ultimate Magnetar Separator,MTEBasicMachineWithRecipe
10863,Epic Magnetar Separator,MTEBasicMachineWithRecipe
10864,Epic Magnetar Separator II,MTEBasicMachineWithRecipe
10865,Epic Magnetar Separator III,MTEBasicMachineWithRecipe
10866,Epic Magnetar Separator IV,MTEBasicMachineWithRecipe
10870,Elite Extractor,MTEBasicMachineWithRecipe
10871,Elite Extractor II,MTEBasicMachineWithRecipe
10872,Ultimate Extractinator,MTEBasicMachineWithRecipe
10873,Epic Extractinator,MTEBasicMachineWithRecipe
10874,Epic Extractinator II,MTEBasicMachineWithRecipe
10875,Epic Extractinator III,MTEBasicMachineWithRecipe
10876,Epic Extractinator IV,MTEBasicMachineWithRecipe
10880,Elite Extruder,MTEBasicMachineWithRecipe
10881,Elite Extruder II,MTEBasicMachineWithRecipe
10882,Ultimate Shape Driver,MTEBasicMachineWithRecipe
10883,Epic Shape Driver,MTEBasicMachineWithRecipe
10884,Epic Shape Driver II,MTEBasicMachineWithRecipe
10885,Epic Shape Driver III,MTEBasicMachineWithRecipe
10886,Epic Shape Driver IV,MTEBasicMachineWithRecipe
10890,Elite Fluid Solidifier,MTEBasicMachineWithRecipe
10891,Elite Fluid Solidifier II,MTEBasicMachineWithRecipe
10892,Ultimate Fluid Petrificator,MTEBasicMachineWithRecipe
10893,Epic Fluid Petrificator,MTEBasicMachineWithRecipe
10894,Epic Fluid Petrificator II,MTEBasicMachineWithRecipe
10895,Epic Fluid Petrificator III,MTEBasicMachineWithRecipe
10896,Epic Fluid Petrificator IV,MTEBasicMachineWithRecipe
10900,Elite Forming Press,MTEBasicMachineWithRecipe
10901,Elite Forming Press II,MTEBasicMachineWithRecipe
10902,Ultimate Surface Shifter,MTEBasicMachineWithRecipe
10903,Epic Surface Shifter,MTEBasicMachineWithRecipe
10904,Epic Surface Shifter II,MTEBasicMachineWithRecipe
10905,Epic Surface Shifter III,MTEBasicMachineWithRecipe
10906,Epic Surface Shifter IV,MTEBasicMachineWithRecipe
10910,Elite Forge Hammer,MTEBasicMachineWithRecipe
10911,Elite Forge Hammer II,MTEBasicMachineWithRecipe
10912,Ultimate Impact Modulator,MTEBasicMachineWithRecipe
10913,Epic Impact Modulator,MTEBasicMachineWithRecipe
10914,Epic Impact Modulator II,MTEBasicMachineWithRecipe
10915,Epic Impact Modulator III,MTEBasicMachineWithRecipe
10916,Epic Impact Modulator IV,MTEBasicMachineWithRecipe
10920,Elite Lathe,MTEBasicMachineWithRecipe
10921,Elite Lathe II,MTEBasicMachineWithRecipe
10922,Ultimate Turn-O-Matic,MTEBasicMachineWithRecipe
10923,Epic Turn-O-Matic,MTEBasicMachineWithRecipe
10924,Epic Turn-O-Matic II,MTEBasicMachineWithRecipe
10925,Epic Turn-O-Matic III,MTEBasicMachineWithRecipe
10926,Epic Turn-O-Matic IV,MTEBasicMachineWithRecipe
10930,Elite Precision Laser Engraver,MTEBasicMachineWithRecipe
10931,Elite Precision Laser Engraver II,MTEBasicMachineWithRecipe
10932,Ultimate Exact Photon Cannon,MTEBasicMachineWithRecipe
10933,Epic Exact Photon Cannon,MTEBasicMachineWithRecipe
10934,Epic Exact Photon Cannon II,MTEBasicMachineWithRecipe
10935,Epic Exact Photon Cannon III,MTEBasicMachineWithRecipe
10936,Epic Exact Photon Cannon IV,MTEBasicMachineWithRecipe
10940,Elite Pulverizer,MTEBasicMachineWithRecipe
10941,Elite Pulverizer II,MTEBasicMachineWithRecipe
10942,Ultimate Shape Eliminator,MTEBasicMachineWithRecipe
10943,Epic Shape Eliminator,MTEBasicMachineWithRecipe
10944,Epic Shape Eliminator II,MTEBasicMachineWithRecipe
10945,Epic Shape Eliminator III,MTEBasicMachineWithRecipe
10946,Epic Shape Eliminator IV,MTEBasicMachineWithRecipe
10950,Elite Mass Fabricator,MTEMassfabricator
10951,Elite Mass Fabricator II,MTEMassfabricator
10952,Ultimate Existence Initiator,MTEMassfabricator
10953,Epic Existence Initiator,MTEMassfabricator
10954,Epic Existence Initiator II,MTEMassfabricator
10955,Epic Existence Initiator III,MTEMassfabricator
10956,Epic Existence Initiator IV,MTEMassfabricator
10960,Elite Microwave,MTEBasicMachineWithRecipe
10961,Elite Microwave II,MTEBasicMachineWithRecipe
10962,Ultimate UFO Engine,MTEBasicMachineWithRecipe
10963,Epic UFO Engine,MTEBasicMachineWithRecipe
10964,Epic UFO Engine II,MTEBasicMachineWithRecipe
10965,Epic UFO Engine III,MTEBasicMachineWithRecipe
10966,Epic UFO Engine IV,MTEBasicMachineWithRecipe
10970,Elite Ore Washing Plant,MTEBasicMachineWithRecipe
10971,Elite Ore Washing Plant II,MTEBasicMachineWithRecipe
10972,Ultimate Ore Washing Machine,MTEBasicMachineWithRecipe
10973,Epic Ore Washing Machine,MTEBasicMachineWithRecipe
10974,Epic Ore Washing Machine II,MTEBasicMachineWithRecipe
10975,Epic Ore Washing Machine III,MTEBasicMachineWithRecipe
10976,Epic Ore Washing Machine IV,MTEBasicMachineWithRecipe
10980,Elite Polarizer,MTEBasicMachineWithRecipe
10981,Elite Polarizer II,MTEBasicMachineWithRecipe
10982,Ultimate Magnetism Inducer,MTEBasicMachineWithRecipe
10983,Epic Magnetism Inducer,MTEBasicMachineWithRecipe
